"REG_INST","REG_RESP","PGMCIPAP","PGM_P034","PGM_P100","PGM_280A","PGM_280B","PGM_280C","PGM_280D","PGM_280E","PGM_280F","PGM_290","PGM_350","PGM_380","PGM_P401","PGM_410","PGM_415","PGM_430","EDU_010","HLOSINTP","STL_010","STULOANS","STL_160B","STL_160C","STL_160D","STL_160E","STL_160F","STL_160G","STL_160H","STL_160I","STL_160J","STL_160L","STLP160N","BEF_P140","BEF_160","HLOSGRDP","PAR1GRD","PAR1INT","PAR2GRD","PAR2INT","GRADAGEP","GENDER2","MS_P01","MS_P02","CTZSHIPP","VISBMINP","DDIS_FL","LFCINDP","PUMFID","LFSTATP","WTPF"
"4","4","5","2","1","2","2","2","2","2","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","2","1","3","2","1","1","1","1","1","1","1","2","1","2","2","4","62469","1",27.4533
"2","2","4","2","1","2","2","2","2","2","1","1","2","2","1","3","4","2","1","3","1","1","2","2","1","1","1","1","1","2","2","2","2","3","1","2","2","1","2","1","1","2","2","2","1","2","2","7","62470","1",58.577
"4","4","9","1","1","2","2","1","2","2","2","1","1","2","1","3","3","1","2","2","1","1","2","1","2","1","1","2","2","2","2","2","2","3","6","2","2","2","1","1","2","1","2","2","2","2","2","2","62471","1",10.8207
"4","4","8","1","2","2","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","3","1","2","4","62476","1",23.8336
"2","2","5","2","2","2","2","2","2","2","1","2","2","2","2","2","3","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","6","2","3","3","3","3","3","2","2","2","1","2","1","2","62480","1",46.309
"4","4","10","1","1","2","2","2","2","2","1","2","2","2","1","2","6","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","4","2","1","1","1","1","1","2","2","2","1","1","1","6","62482","1",28.068
"3","3","5","1","1","2","1","2","2","2","2","1","1","2","2","2","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","3","6","2","3","3","1","1","1","2","2","2","1","2","2","7","62496","1",83.0815
"4","4","2","2","2","2","1","2","2","2","2","1","2","2","1","3","3","2","2","2","1","1","2","1","1","2","1","2","2","2","1","2","2","3","3","2","1","1","1","1","3","2","1","2","1","2","2","2","62497","1",12.7703
"3","3","5","1","2","2","2","1","2","2","2","1","2","2","1","3","4","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","3","3","2","2","2","3","3","1","2","2","2","1","1","1","4","62498","1",83.0815
"1","1","9","1","1","2","2","2","2","2","1","1","2","2","1","2","1","2","2","2","1","1","2","1","1","1","1","2","2","2","2","2","2","4","3","2","3","3","2","2","1","1","2","2","2","1","1","7","62500","1",11.3399
"2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","3","3","1","1","3","1","1","2","2","2","2","1","2","2","2","2","2","2","1","6","2","1","1","1","1","4","1","1","2","2","1","1","5","62502","1",56.07
"4","4","2","1","1","2","2","2","2","2","1","2","2","2","2","9","6","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","5","1","2","1","1","1","1","1","1","1","2","3","1","2","4","62504","1",20.268
"1","1","1","1","1","2","2","2","2","2","1","1","2","1","1","2","6","1","1","3","1","1","1","2","2","2","1","2","2","2","2","2","2","1","6","3","1","1","1","1","3","1","1","1","1","2","1","5","62512","1",10.148
"4","4","5","1","2","2","2","1","2","2","2","1","2","2","2","3","1","1","2","2","2","2","1","2","2","2","1","2","1","2","2","2","2","1","6","2","2","2","1","1","1","2","1","2","1","2","2","2","62514","1",35.8878
"1","1","5","1","1","2","2","2","2","2","1","2","1","2","2","4","3","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","1","3","3","2","1","1","1","1","1","2","2","2","1","2","1","3","62517","1",11.2883
"4","4","8","1","2","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","1","1","2","1","2","2","2","2","3","6","2","1","1","1","1","2","1","2","2","1","2","2","4","62522","1",21.7535
"4","4","5","2","2","2","2","2","2","2","1","1","1","2","1","1","1","2","2","2","1","1","2","2","2","2","1","2","1","2","2","2","2","3","6","2","2","2","2","2","2","2","2","2","2","1","2","3","62524","1",27.6229
"3","3","4","1","2","2","1","2","2","2","2","1","1","2","2","1","3","1","1","3","2","2","1","2","2","1","2","2","2","2","2","2","2","3","2","2","2","1","1","1","1","1","1","2","1","1","1","5","62535","1",165.7592
"1","1","4","1","2","2","2","2","2","2","1","1","2","2","2","2","3","1","2","2","2","2","1","2","2","1","2","2","1","2","2","2","2","3","2","2","2","2","1","1","1","2","2","2","1","2","2","6","62536","1",11.0049
"4","4","4","1","2","2","2","2","2","2","1","1","2","2","1","3","2","1","2","2","1","1","2","1","1","2","1","2","2","2","1","1","2","3","6","2","3","3","1","1","2","1","1","2","2","1","2","4","62537","1",30.6285
"1","1","5","1","2","2","2","2","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","1","2","1","1","2","2","1","2","2","2","1","5","2","1","1","1","1","1","2","2","2","1","2","2","3","62538","1",10.1468
"4","4","8","1","1","2","2","2","2","2","1","2","2","2","2","8","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","2","2","3","6","2","2","2","1","1","1","1","2","2","1","2","2","6","62540","1",22.0286
"4","4","6","1","2","2","2","2","2","2","1","1","2","2","1","1","3","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","3","3","2","3","3","3","3","1","1","1","2","2","2","1","6","62541","1",25.6282
"1","3","10","1","2","2","2","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","2","2","2","1","2","2","2","3","4","2","2","2","2","2","1","1","2","2","1","2","1","1","62542","1",11.0358
"4","4","6","2","2","2","2","2","2","2","1","1","1","2","2","2","3","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","1","1","1","2","1","2","1","2","1","6","62543","1",10.3238
"3","3","4","2","1","2","2","2","2","2","1","2","2","2","2","5","3","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","3","1","2","2","2","2","2","2","1","2","2","3","1","1","96","62544","2",88.3149
"3","3","9","1","1","2","2","2","2","2","1","1","1","2","2","8","3","1","2","2","1","1","2","1","1","1","1","2","2","2","2","2","2","3","1","2","1","1","1","1","1","2","1","2","1","2","1","7","62545","1",91.6791
"3","3","1","1","1","2","2","2","2","2","1","1","1","2","1","1","3","1","2","2","1","1","2","1","2","2","1","2","2","2","2","2","2","1","6","2","1","1","1","1","2","2","2","2","1","2","1","5","62552","1",78.6545
"4","4","4","1","2","2","2","2","2","2","1","1","1","2","2","4","3","1","1","3","1","1","2","1","1","1","1","2","2","1","1","2","2","1","3","2","2","1","2","1","1","1","1","2","1","2","2","2","62553","1",31.0157
"4","4","6","2","1","1","2","2","2","2","2","2","2","2","1","3","3","2","2","2","2","2","1","2","1","1","2","2","1","2","2","2","2","3","4","2","1","1","1","1","1","2","2","2","1","2","2","2","62569","1",12.7288
"2","2","5","1","2","2","2","2","2","2","1","1","2","1","1","1","3","2","1","3","1","1","1","1","2","1","1","2","1","2","2","2","2","3","6","2","3","2","3","2","1","1","2","2","1","2","1","6","62573","1",58.2681
"1","1","10","1","1","2","1","2","2","2","2","1","1","2","1","1","3","1","1","3","2","2","2","2","1","1","1","2","1","2","2","2","2","3","2","2","2","1","1","1","1","2","1","2","1","2","1","4","62577","1",11.1025
"1","1","5","1","1","2","2","1","2","2","2","1","2","2","1","4","3","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","3","5","2","1","1","1","1","1","2","2","2","1","2","1","6","62579","1",10.1468
"4","4","7","1","1","2","2","2","2","2","1","2","2","2","1","2","3","1","1","3","2","2","1","2","2","2","1","2","2","2","2","2","2","1","5","2","3","1","3","1","1","1","1","2","1","2","2","3","62581","1",16.3055
"4","4","5","1","1","2","2","2","2","2","1","1","2","2","2","1","3","2","1","2","1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","2","1","1","1","1","1","2","2","2","1","1","2","5","62583","1",27.6229
"1","4","5","2","1","2","2","2","2","2","1","2","2","2","3","6","3","1","1","3","2","2","2","2","2","2","1","2","1","1","2","2","2","4","6","2","1","1","1","1","3","2","1","1","1","1","1","7","62589","1",10.0797
"4","4","6","1","2","2","2","2","2","2","1","1","1","2","1","5","3","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","2","3","2","2","1","1","1","1","1","2","2","2","1","1","2","6","62597","1",16.7193
"4","4","5","1","2","2","2","2","2","2","1","2","1","2","2","3","6","1","1","3","2","2","2","2","2","2","1","2","2","2","2","1","2","1","6","2","1","1","1","1","2","1","1","1","1","2","2","3","62605","1",11.1872
"4","4","9","1","1","2","2","2","2","2","1","1","1","2","2","2","2","1","1","2","1","1","2","1","2","1","2","2","2","1","2","2","2","3","4","2","1","1","1","1","2","1","2","2","2","1","1","7","62612","1",10.7019
"1","1","9","1","1","2","2","2","2","2","1","1","2","2","2","8","1","2","2","2","1","1","2","1","1","1","1","2","1","2","1","2","2","5","3","2","2","2","1","1","2","2","1","2","1","2","1","7","62624","1",10.0813
"4","4","5","1","2","2","1","1","2","2","2","1","2","2","2","9","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","5","3","2","1","1","2","2","1","1","2","2","1","1","1","6","62633","1",10.1276
"4","4","6","1","2","2","2","2","2","2","1","1","1","2","1","3","3","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","3","2","3","3","2","1","1","1","1","1","1","2","2","96","62634","3",14.5165
"4","4","9","1","1","2","2","2","2","2","1","1","1","1","2","2","3","1","1","2","1","1","2","1","1","1","1","1","2","1","2","1","2","5","6","2","1","1","1","1","2","2","1","2","1","1","2","7","62643","1",17.8564
"4","4","6","1","2","1","1","1","1","1","2","1","1","2","1","2","4","1","2","2","2","2","1","2","2","2","1","2","1","2","1","2","2","3","5","2","1","1","1","1","1","2","1","1","1","2","1","5","62644","1",14.3932
"4","4","2","1","2","2","2","2","2","2","1","1","2","2","2","5","3","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","2","2","2","1","1","96","62645","3",10.7889
"4","4","4","1","2","2","2","2","2","2","1","1","2","2","1","4","6","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","3","6","2","1","1","1","1","1","2","2","2","1","2","1","1","62646","1",10.5799
"4","4","1","1","1","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","6","2","2","2","1","1","3","2","1","1","1","1","2","5","62654","1",11.1338
"4","4","9","1","1","2","2","2","2","2","1","1","2","2","1","3","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","6","2","1","1","1","1","4","2","1","1","2","1","2","7","62660","1",45.0932
"2","2","4","2","2","2","2","2","2","2","1","1","2","2","2","1","2","1","1","3","1","1","1","1","1","2","1","2","1","2","2","2","2","3","6","2","2","1","2","1","2","2","2","2","1","2","1","96","62663","3",58.577
"4","4","10","1","1","2","2","2","2","2","1","2","2","2","1","8","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","4","2","2","2","2","2","2","1","1","1","1","2","2","3","62665","1",28.7337
"3","3","8","1","1","2","2","2","2","2","1","2","1","2","2","1","1","2","2","2","1","1","2","1","1","1","1","2","1","2","1","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","4","62669","1",62.134
"2","2","5","1","2","2","2","2","2","2","1","1","2","1","1","3","1","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","6","2","1","1","1","1","1","2","2","2","1","2","2","6","62671","1",62.4851
"3","3","9","1","1","2","2","2","2","2","1","2","1","2","2","2","3","1","2","2","1","1","2","1","1","1","1","2","1","2","2","2","2","1","4","3","3","3","2","2","2","1","2","2","1","2","2","7","62675","1",90.7937
"3","3","5","1","1","2","2","1","2","2","2","1","1","2","2","4","1","1","2","2","1","1","2","1","2","1","1","2","1","2","2","1","2","3","5","2","1","1","1","1","1","1","2","2","1","2","2","4","62681","1",81.8764
"1","1","9","1","2","2","2","2","2","2","1","1","2","2","1","3","6","2","1","2","1","1","2","2","2","2","2","2","2","1","2","2","2","3","6","2","1","1","1","1","2","2","2","1","1","2","2","1","62682","1",10.1406
"2","2","6","2","2","2","2","2","2","2","1","2","2","2","1","3","3","1","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2","3","6","2","1","1","1","1","2","1","2","2","1","2","2","3","62686","1",53.1152
"4","4","1","1","1","2","2","2","2","2","1","1","2","2","1","3","6","1","2","2","2","2","1","2","1","1","1","2","2","2","2","2","1","3","2","2","1","1","1","1","1","1","2","2","1","2","2","5","62689","1",10.781
"2","2","5","1","2","2","2","2","2","2","1","1","2","2","1","3","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","3","1","2","1","1","1","1","1","1","1","2","1","2","2","3","62690","1",58.2681
"1","2","4","1","1","2","2","2","2","2","1","1","2","2","1","2","3","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","3","6","2","1","1","1","1","1","2","2","2","1","2","2","7","62691","1",10.1099
"4","4","9","1","1","2","2","2","2","2","1","1","2","2","1","3","1","2","2","2","1","1","2","1","1","1","1","2","1","2","2","2","2","3","4","2","1","1","1","1","1","1","2","2","2","1","2","7","62697","1",10.6709
"4","4","4","1","2","2","2","2","2","2","1","1","1","1","2","3","3","1","1","2","1","1","2","2","2","1","1","1","2","2","2","2","2","1","6","2","1","1","1","1","3","2","1","2","1","1","1","5","62706","1",10.5608
"4","4","6","1","2","2","2","2","2","2","1","1","1","2","2","3","3","2","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","3","2","2","2","1","2","1","1","2","2","2","2","1","2","2","62709","1",14.3932
"2","2","5","1","2","2","2","1","2","2","2","2","2","2","1","5","3","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","3","1","2","2","2","1","1","1","2","2","2","1","2","2","6","62710","1",55.5059
"2","2","6","1","1","2","2","2","2","2","1","2","1","2","1","3","3","1","1","3","2","2","2","2","2","2","2","2","1","2","2","2","2","3","1","2","2","1","1","1","1","2","2","2","1","2","1","3","62711","1",57.0489
"4","4","5","1","1","2","2","2","2","2","1","1","1","2","2","2","3","1","2","2","1","1","2","2","2","2","1","2","2","2","2","1","2","1","6","2","1","1","1","1","1","2","1","2","1","2","2","7","62713","1",27.6229
"3","3","6","2","2","2","2","2","2","2","1","1","1","2","2","1","1","2","1","2","1","1","2","2","2","1","1","2","2","2","1","2","2","3","4","2","1","1","1","1","2","1","1","2","2","1","1","4","62716","1",73.3632
"4","4","5","2","2","1","1","1","1","1","2","1","1","2","1","3","1","2","2","2","2","2","1","2","2","1","1","2","2","1","1","2","2","3","6","2","1","1","1","1","1","2","1","1","1","2","1","2","62721","1",32.0871
"4","4","9","1","1","2","2","2","2","2","1","2","1","2","2","2","3","1","1","2","1","1","2","1","2","2","2","2","2","1","2","2","2","3","5","2","1","1","1","1","2","2","2","2","1","2","2","7","62722","1",10.7512
"1","1","4","1","2","2","2","2","2","2","1","1","2","2","2","3","6","2","2","2","1","1","2","2","2","2","1","2","1","2","2","2","2","3","3","2","3","3","1","1","1","1","1","2","1","2","1","3","62736","1",10.1427
"1","4","9","1","1","2","2","2","2","2","1","1","1","2","1","8","1","1","1","3","1","1","1","1","1","1","1","2","1","2","1","2","1","3","5","2","1","1","1","1","1","2","1","2","1","2","2","7","62737","1",10.7165
"4","2","5","2","2","2","2","2","2","2","1","2","2","2","3","9","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","6","2","1","1","1","1","4","2","1","1","1","2","2","3","62739","1",10.9481
"1","1","4","1","2","2","2","2","2","2","1","1","2","2","2","4","3","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","4","2","2","3","3","2","2","1","2","2","2","3","1","2","6","62742","1",11.0049
"1","3","10","1","2","2","2","2","2","2","1","1","2","2","2","9","2","1","2","2","2","2","1","2","1","1","1","2","2","2","2","2","2","1","6","2","2","2","1","1","1","1","2","2","1","2","1","1","62746","1",10.2942
"4","4","2","2","2","2","2","2","2","2","1","1","2","2","1","2","3","1","1","3","1","1","2","2","2","1","2","1","2","2","2","2","2","1","4","2","1","1","1","1","2","2","2","2","3","1","1","5","62747","1",21.0113
"4","4","4","1","2","2","2","2","2","2","1","1","2","2","1","1","3","1","1","3","1","1","2","1","2","1","1","1","1","2","2","2","2","3","6","2","3","3","3","3","1","1","2","2","2","1","1","5","62753","1",30.6285
"1","1","9","1","1","2","2","2","2","2","1","1","2","2","1","3","3","1","2","2","1","1","2","1","2","1","1","2","2","2","2","2","2","4","6","2","2","2","1","1","2","2","2","2","1","2","2","7","62754","1",11.4712
"4","4","8","1","2","2","2","2","2","2","1","1","2","2","1","3","3","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","3","3","2","3","3","2","2","1","1","2","2","1","1","2","1","62756","1",10.2888
"4","4","7","1","2","2","2","2","2","2","1","1","1","2","2","3","3","1","2","2","2","2","1","2","2","1","2","2","1","2","2","2","2","3","1","2","3","3","1","1","1","1","1","2","1","1","2","4","62760","1",11.0322
"3","3","5","1","2","2","2","2","2","2","1","1","2","2","2","8","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","2","2","3","2","2","1","1","1","1","1","1","2","2","1","1","2","6","62762","1",81.8764
"1","1","4","2","2","2","2","2","2","2","1","1","1","2","2","3","3","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","1","6","2","3","3","1","1","2","1","1","2","1","2","1","3","62765","1",10.2164
"1","1","9","1","1","2","2","2","2","2","1","1","1","2","1","4","3","1","2","2","1","1","2","2","2","1","1","2","1","2","2","2","2","3","4","2","2","2","2","2","1","2","1","2","1","2","2","7","62766","1",10.1406
"1","1","9","1","1","2","2","2","2","2","1","2","1","2","1","2","2","2","2","2","1","1","2","1","2","1","1","1","1","2","2","2","2","3","4","2","3","3","3","3","2","2","2","2","1","2","2","7","62777","1",10.0215
"2","2","8","1","1","2","1","2","2","2","2","1","2","2","1","1","5","1","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2","1","3","2","1","1","1","1","1","1","2","2","1","2","2","4","62778","1",57.7698
"1","1","5","1","1","2","2","1","2","2","2","1","1","1","1","4","3","1","1","3","2","2","2","2","2","1","1","2","1","2","2","2","2","3","3","2","2","1","1","1","1","2","1","2","1","2","2","3","62780","1",10.926
"1","1","8","1","1","2","1","2","2","2","2","2","1","2","1","2","3","2","2","2","1","1","2","1","2","2","1","2","2","2","2","2","2","1","6","2","3","3","1","1","2","1","1","2","2","2","2","1","62785","1",10.2476
"1","1","4","1","2","2","2","2","2","2","1","1","1","2","1","5","3","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","3","3","2","3","3","1","1","1","1","2","2","2","2","1","4","62787","1",13.0981
